,Author,Category,Sample,Acceleration Timestamp,Acceleration X,Acceleration Y,Acceleration Z,AngularVelocity X,AngularVelocity Y,AngularVelocity Z,MagneticField X,MagneticField Y,MagneticField Z,Orientation X,Orientation Y,Orientation Z
1929,Darian,Idle,idle_24,04-Jan-2023 15:51:21.187,-0.2526,5.3097,8.3384,-0.0064,-0.0055,0.0011,10.0125,-17.2875,-51.0750,-33.0309,-32.6768,1.4447
1930,Darian,Idle,idle_24,04-Jan-2023 15:51:21.287,-0.2137,5.2996,8.2145,0.0095,-0.0033,0.0060,10.0500,-17.2875,-51.1688,-32.9368,-32.7104,1.4632
1931,Darian,Idle,idle_24,04-Jan-2023 15:51:21.386,-0.2143,5.3217,8.2534,0.0120,0.0056,0.0039,10.0875,-17.2313,-51.0563,-32.7942,-32.8171,1.4801
1932,Darian,Idle,idle_24,04-Jan-2023 15:51:21.485,-0.1963,5.2978,8.2319,-0.0037,0.0153,0.0023,10.2188,-17.2688,-51.0563,-33.0463,-32.7771,1.5197
1933,Darian,Idle,idle_24,04-Jan-2023 15:51:21.584,-0.2382,5.3103,8.2337,0.0015,0.0124,0.0012,10.2375,-17.3250,-51.1125,-33.1262,-32.7876,1.5895
1934,Darian,Idle,idle_24,04-Jan-2023 15:51:21.683,-0.2280,5.3193,8.2516,-0.0053,0.0170,0.0037,10.3313,-17.2313,-51.0938,-33.3325,-32.7532,1.6447
1935,Darian,Idle,idle_24,04-Jan-2023 15:51:21.782,-0.2520,5.3091,8.2474,0.0020,0.0197,0.0032,10.4250,-17.3063,-51.1688,-33.4877,-32.7601,1.7596
1936,Darian,Idle,idle_24,04-Jan-2023 15:51:21.881,-0.2484,5.3169,8.2247,0.0052,0.0144,0.0001,10.4437,-17.2688,-51.2250,-33.6893,-32.8104,1.8165
1937,Darian,Idle,idle_24,04-Jan-2023 15:51:21.980,-0.2269,5.3050,8.2660,-0.0083,0.0160,0.0003,10.4813,-17.2875,-51.0938,-33.8377,-32.7727,1.8458
1938,Darian,Idle,idle_24,04-Jan-2023 15:51:22.079,-0.2777,5.3085,8.1810,0.0059,0.0205,-0.0047,10.5188,-17.2500,-51.0938,-33.9055,-32.8264,1.9258
1939,Darian,Idle,idle_24,04-Jan-2023 15:51:22.178,-0.3232,5.2918,8.3797,-0.0136,0.0099,-0.0201,10.5563,-17.2313,-51.2438,-33.5881,-32.7184,2.1244
1940,Darian,Idle,idle_24,04-Jan-2023 15:51:22.277,-0.2975,5.3014,8.1493,0.0248,-0.0067,-0.0141,10.4813,-17.1938,-51.2063,-33.4110,-32.8241,2.1557
1941,Darian,Idle,idle_24,04-Jan-2023 15:51:22.376,-0.3172,5.3528,8.2570,0,0.0108,-0.0020,10.5938,-17.1750,-51.2063,-33.5978,-32.8327,2.1827
1942,Darian,Idle,idle_24,04-Jan-2023 15:51:22.475,-0.3400,5.3038,8.1882,0.0009,0.0083,0.0039,10.6688,-17.2500,-51.2063,-33.4563,-32.8489,2.2661
1943,Darian,Idle,idle_24,04-Jan-2023 15:51:22.574,-0.3502,5.3073,8.2654,-0.0144,0.0101,0.0051,10.6688,-17.2500,-51.0563,-33.4979,-32.7779,2.2778
1944,Darian,Idle,idle_24,04-Jan-2023 15:51:22.673,-0.3352,5.3103,8.2768,-0.0001,0.0044,0.0059,10.7063,-17.2313,-50.8875,-33.4614,-32.7438,2.3039
1945,Darian,Idle,idle_24,04-Jan-2023 15:51:22.772,-0.2921,5.3403,8.1858,0.0092,-0.0015,0.0039,10.6688,-17.1750,-50.9625,-33.4355,-32.8640,2.2676
1946,Darian,Idle,idle_24,04-Jan-2023 15:51:22.871,-0.2873,5.3169,8.3061,-0.0044,0.0043,-0.0039,10.6500,-17.1938,-50.8688,-33.6899,-32.8025,2.2549
1947,Darian,Idle,idle_24,04-Jan-2023 15:51:22.970,-0.3603,5.3289,8.1295,0.0250,0.0168,-0.0051,10.6312,-17.2875,-50.7000,-33.6459,-32.9361,2.3666
1948,Darian,Idle,idle_24,04-Jan-2023 15:51:23.069,-0.3921,5.3175,8.2265,-0.0008,0.0188,-0.0021,10.6500,-17.3250,-50.7375,-33.4958,-32.9549,2.5061
1949,Darian,Idle,idle_24,04-Jan-2023 15:51:23.168,-0.3573,5.3139,8.3809,-0.0100,-0.0007,0.0032,10.5750,-17.4000,-50.7188,-33.5116,-32.8318,2.4841
1950,Darian,Idle,idle_24,04-Jan-2023 15:51:23.267,-0.3077,5.3504,8.0984,0.0514,-0.0146,-0.0152,10.6125,-17.4375,-50.7188,-33.4352,-33.1205,2.4576
1951,Darian,Idle,idle_24,04-Jan-2023 15:51:23.366,-0.3370,5.3756,8.2217,-0.0031,-0.0039,0.0023,10.5750,-17.4000,-50.6813,-33.5438,-33.1284,2.3884
1952,Darian,Idle,idle_24,04-Jan-2023 15:51:23.465,-0.3448,5.3630,8.2025,-0.0097,0.0073,0.0035,10.6500,-17.4000,-50.7188,-33.4506,-33.0985,2.3963
1953,Darian,Idle,idle_24,04-Jan-2023 15:51:23.564,-0.3723,5.3427,8.2085,0.0008,0.0037,0.0003,10.7625,-17.4000,-50.6063,-33.3254,-33.0786,2.4604
1954,Darian,Idle,idle_24,04-Jan-2023 15:51:23.663,-0.3561,5.3540,8.1762,-0.0003,-0.0025,0.0053,10.7063,-17.4563,-50.7000,-33.4834,-33.0686,2.4247
1955,Darian,Idle,idle_24,04-Jan-2023 15:51:23.762,-0.3118,5.3600,8.2618,-0.0071,-0.0067,0.0021,10.7250,-17.4375,-50.7375,-33.3785,-33.0425,2.3562
1956,Darian,Idle,idle_24,04-Jan-2023 15:51:23.861,-0.3502,5.3492,8.2049,0.0079,0.0091,-0.0040,10.7438,-17.4188,-50.7188,-33.3571,-33.0826,2.4308
1957,Darian,Idle,idle_24,04-Jan-2023 15:51:23.960,-0.3418,5.3654,8.2241,0.0020,0.0049,0,10.7438,-17.4000,-50.7188,-33.4440,-33.0907,2.4458
1958,Darian,Idle,idle_24,04-Jan-2023 15:51:24.059,-0.3394,5.3421,8.1762,0.0153,0.0016,0.0003,10.6125,-17.3625,-50.7750,-33.3631,-33.1578,2.4534
1959,Darian,Idle,idle_24,04-Jan-2023 15:51:24.158,-0.3484,5.3804,8.1798,-0.0039,0.0072,-0.0051,10.7063,-17.4750,-50.8125,-33.3601,-33.1622,2.4847
1960,Darian,Idle,idle_24,04-Jan-2023 15:51:24.257,-0.3502,5.3522,8.2606,-0.0011,0.0041,-0.0049,10.6500,-17.5688,-50.8500,-33.3598,-33.1281,2.5067
1961,Darian,Idle,idle_24,04-Jan-2023 15:51:24.356,-0.3777,5.3684,8.1403,0.0105,0.0061,-0.0051,10.6312,-17.6625,-50.8125,-33.1512,-33.2004,2.5752
1962,Darian,Idle,idle_24,04-Jan-2023 15:51:24.455,-0.3711,5.3887,8.2426,-0.0079,0.0032,-0.0053,10.6688,-17.6250,-50.8313,-32.9821,-33.1744,2.5947
1963,Darian,Idle,idle_24,04-Jan-2023 15:51:24.554,-0.3705,5.3696,8.1768,0.0031,-0.0011,-0.0033,10.7625,-17.6625,-50.8688,-33.0770,-33.1800,2.5925
1964,Darian,Idle,idle_24,04-Jan-2023 15:51:24.653,-0.3699,5.3720,8.1936,0.0027,0.0024,0.0003,10.7625,-17.6625,-50.8313,-32.9168,-33.2050,2.6184
1965,Darian,Idle,idle_24,04-Jan-2023 15:51:24.752,-0.3867,5.3528,8.2247,-0.0039,-0.0028,0.0019,10.8750,-17.7000,-50.8688,-33.0251,-33.1834,2.5942
1966,Darian,Idle,idle_24,04-Jan-2023 15:51:24.851,-0.3741,5.3720,8.1738,-0.0040,-0.0093,-0.0029,10.9313,-17.7375,-50.8313,-32.9526,-33.1663,2.5658
1967,Darian,Idle,idle_24,04-Jan-2023 15:51:24.950,-0.3280,5.3433,8.2672,-0.0134,-0.0193,-0.0049,10.9125,-17.7188,-50.7938,-33.0353,-33.0642,2.4841
1968,Darian,Idle,idle_24,04-Jan-2023 15:51:25.049,-0.3418,5.3720,8.1977,0.0188,0.0028,0.0035,10.9500,-17.7000,-50.7375,-33.1161,-33.1499,2.4537
1969,Darian,Idle,idle_24,04-Jan-2023 15:51:25.148,-0.3382,5.3708,8.1217,0.0116,0.0144,-0.0028,10.9500,-17.6438,-50.7938,-33.1023,-33.2634,2.5332
1970,Darian,Idle,idle_24,04-Jan-2023 15:51:25.247,-0.3855,5.3870,8.2456,-0.0093,0.0120,0.0013,10.9875,-17.5875,-50.7375,-33.1655,-33.2101,2.5715
1971,Darian,Idle,idle_24,04-Jan-2023 15:51:25.346,-0.3519,5.3696,8.2127,0.0111,0.0053,0.0003,10.9875,-17.5312,-50.6813,-33.3537,-33.2348,2.5947
1972,Darian,Idle,idle_24,04-Jan-2023 15:51:25.445,-0.3747,5.3840,8.1804,0.0128,-0.0041,-0.0011,11.0062,-17.5500,-50.7000,-33.4722,-33.2898,2.5492
1973,Darian,Idle,idle_24,04-Jan-2023 15:51:25.544,-0.3615,5.4001,8.1505,0.0047,0.0079,0.0008,10.8938,-17.5875,-50.5875,-33.3809,-33.3638,2.6020
1974,Darian,Idle,idle_24,04-Jan-2023 15:51:25.643,-0.3843,5.3762,8.2025,0.0015,0.0132,-0.0036,10.8563,-17.5688,-50.5875,-33.3361,-33.3545,2.6701
1975,Darian,Idle,idle_24,04-Jan-2023 15:51:25.742,-0.3639,5.3995,8.2145,0.0008,0.0161,-0.0023,10.8750,-17.5500,-50.6438,-33.3707,-33.3483,2.7818
1976,Darian,Idle,idle_25,04-Jan-2023 15:52:54.668,-0.7117,3.0807,9.1387,0.1459,-0.1298,0.0855,-23.5312,-13.3125,-22.5000,103.1712,-18.8018,4.1966
1977,Darian,Idle,idle_25,04-Jan-2023 15:52:54.767,-0.5189,3.0903,9.4092,0.0075,-0.1370,0.0088,-23.5875,-13.3125,-22.5188,103.2210,-18.7311,3.3572
1978,Darian,Idle,idle_25,04-Jan-2023 15:52:54.866,-0.4717,3.1065,9.1165,0.0625,-0.0398,-0.0969,-23.5500,-13.4063,-22.3688,103.8702,-19.0125,3.2661
1979,Darian,Idle,idle_25,04-Jan-2023 15:52:54.965,-0.6201,3.1939,9.4397,-0.0228,-0.0621,-0.0463,-23.4188,-13.4063,-22.4438,104.1409,-18.8320,3.1295
1980,Darian,Idle,idle_25,04-Jan-2023 15:52:55.064,-0.2239,3.2681,9.4056,0.0273,-0.1037,0.0113,-23.5688,-13.4063,-22.4438,104.0512,-19.0192,2.3235
1981,Darian,Idle,idle_25,04-Jan-2023 15:52:55.163,-0.5189,3.0712,9.0465,-0.0553,0.0790,0.0047,-23.6438,-13.4250,-22.2750,104.0502,-18.7083,2.8451
1982,Darian,Idle,idle_25,04-Jan-2023 15:52:55.262,-0.6273,3.2435,9.5457,0.2019,0.1087,-0.0642,-23.8688,-13.4250,-22.2563,104.7330,-19.6488,3.6417
1983,Darian,Idle,idle_25,04-Jan-2023 15:52:55.361,-0.8224,3.1430,8.9340,0.0479,0.0575,0.0807,-23.9625,-13.5375,-21.9938,104.4051,-19.8487,4.0455
1984,Darian,Idle,idle_25,04-Jan-2023 15:52:55.460,-0.5435,3.5368,8.8119,0.0778,-0.0547,0.0905,-23.9250,-13.6125,-21.9188,103.5826,-20.5712,3.5512
1985,Darian,Idle,idle_25,04-Jan-2023 15:52:55.559,-0.2191,3.6206,9.6031,-0.0501,-0.0101,0.0123,-23.9438,-13.6500,-21.8625,103.3903,-20.3001,3.4040
1986,Darian,Idle,idle_25,04-Jan-2023 15:52:55.658,-0.4597,3.2663,8.8298,0.0144,-0.0708,-0.0467,-24.0375,-13.6312,-21.7500,103.6121,-20.3645,3.0972
1987,Darian,Idle,idle_25,04-Jan-2023 15:52:55.757,-0.5249,3.3196,9.4475,-0.0081,-0.0670,0.0336,-24.1125,-13.6312,-21.6750,103.3297,-20.3020,2.6575
1988,Darian,Idle,idle_25,04-Jan-2023 15:52:55.856,-0.4286,3.5219,9.1464,-0.0224,-0.0169,0.0260,-24.0750,-13.6500,-21.5813,103.0731,-20.3245,2.5341
1989,Darian,Idle,idle_25,04-Jan-2023 15:52:55.955,-0.3855,3.3800,9.1758,0.0075,0.0214,0.0081,-24.1125,-13.7063,-21.5063,103.0239,-20.3415,2.6004
1990,Darian,Idle,idle_25,04-Jan-2023 15:52:56.054,-0.4160,3.2998,9.1979,-0.0035,0.0075,0.0254,-24.1313,-13.7625,-21.4688,102.9529,-20.2264,2.5889
1991,Darian,Idle,idle_25,04-Jan-2023 15:52:56.153,-0.3783,3.3860,9.1907,-0.0372,0.0176,0.0130,-24.2250,-13.8000,-21.4500,102.8019,-20.0496,2.6082
1992,Darian,Idle,idle_25,04-Jan-2023 15:52:56.252,-0.4004,3.3848,9.2608,0.0402,0.0150,-0.0036,-24.2625,-13.8000,-21.4500,102.8924,-20.2413,2.6669
1993,Darian,Idle,idle_25,04-Jan-2023 15:52:56.351,-0.5118,3.4069,9.1913,0.0189,0.0060,0.0031,-24.3000,-13.8375,-21.3000,102.8902,-20.3434,2.7782
1994,Darian,Idle,idle_25,04-Jan-2023 15:52:56.450,-0.4004,3.4560,9.2183,0.0093,0.0055,0.0134,-24.3375,-13.8000,-21.3000,102.8297,-20.4226,2.7324
1995,Darian,Idle,idle_25,04-Jan-2023 15:52:56.549,-0.4962,3.4117,9.0914,0.0124,0.0027,0.0017,-24.3188,-13.8000,-21.2250,102.8417,-20.5020,2.8079
1996,Darian,Idle,idle_25,04-Jan-2023 15:52:56.648,-0.4800,3.4087,9.0932,-0.0148,0.0144,0.0378,-24.3750,-13.7813,-21.2625,102.6428,-20.4444,2.8433
1997,Darian,Idle,idle_25,04-Jan-2023 15:52:56.747,-0.3232,3.4219,9.3769,-0.0321,0.0212,0.0389,-24.4688,-13.7063,-21.3750,102.4316,-20.2329,2.7246
1998,Darian,Idle,idle_25,04-Jan-2023 15:52:56.846,-0.4052,3.4183,9.1548,0.0063,0.0172,-0.0033,-24.5063,-13.6500,-21.2812,102.4250,-20.2994,2.7810
1999,Darian,Idle,idle_25,04-Jan-2023 15:52:56.945,-0.4561,3.3609,9.1183,-0.0164,0.0043,-0.0072,-24.4875,-13.6312,-21.3188,102.4828,-20.2049,2.8261
2000,Darian,Idle,idle_25,04-Jan-2023 15:52:57.044,-0.4172,3.3734,9.2213,-0.0073,0.0004,0.0011,-24.6563,-13.4813,-21.2812,102.4307,-20.1490,2.7863
2001,Darian,Idle,idle_25,04-Jan-2023 15:52:57.143,-0.4525,3.3429,9.1979,-0.0320,-0.0206,-0.0057,-24.5813,-13.3688,-21.3563,102.4157,-19.9627,2.7004
2002,Darian,Idle,idle_25,04-Jan-2023 15:52:57.242,-0.4310,3.3752,9.3781,0.0324,0.0284,-0.0197,-24.5438,-13.3500,-21.3750,102.5679,-20.0794,2.8594
2003,Darian,Idle,idle_25,04-Jan-2023 15:52:57.341,-0.5375,3.3058,9.0202,-0.0047,0.0028,-0.0265,-24.5063,-13.3500,-21.4688,102.7830,-20.0538,3.0089
2004,Darian,Idle,idle_25,04-Jan-2023 15:52:57.440,-0.5124,3.3441,9.2943,-0.0121,-0.0028,0.0015,-24.4500,-13.4625,-21.4500,102.7122,-19.9469,3.0166
2005,Darian,Idle,idle_25,04-Jan-2023 15:52:57.539,-0.5189,3.3860,9.2045,0.0088,0.0061,-0.0017,-24.3938,-13.4813,-21.4313,102.7068,-20.0252,3.0845
2006,Darian,Idle,idle_25,04-Jan-2023 15:52:57.638,-0.5417,3.2974,9.1405,-0.0165,0.0068,-0.0061,-24.3188,-13.4250,-21.5250,102.8078,-19.9085,3.1770
2007,Darian,Idle,idle_25,04-Jan-2023 15:52:57.737,-0.4908,3.3381,9.3134,-0.0079,-0.0016,0.0217,-24.3188,-13.3875,-21.4688,102.7431,-19.8405,3.1042
2008,Darian,Idle,idle_25,04-Jan-2023 15:52:57.836,-0.4860,3.3387,9.2314,0.0027,-0.0064,0.0153,-24.3188,-13.4437,-21.5250,102.7591,-19.8597,3.0325
2009,Darian,Idle,idle_25,04-Jan-2023 15:52:57.935,-0.4639,3.3232,9.1333,-0.0028,-0.0174,0.0145,-24.3750,-13.4250,-21.5250,102.6167,-19.8684,2.9033
2010,Darian,Idle,idle_25,04-Jan-2023 15:52:58.034,-0.4052,3.3297,9.2392,0.0051,-0.0124,0.0072,-24.3375,-13.3875,-21.5625,102.4669,-19.8829,2.7671
2011,Darian,Idle,idle_25,04-Jan-2023 15:52:58.133,-0.4292,3.3495,9.2895,0.0005,-0.0067,-0.0036,-24.3938,-13.2938,-21.5813,102.4905,-19.8721,2.7215
2012,Darian,Idle,idle_25,04-Jan-2023 15:52:58.232,-0.4304,3.3291,9.1872,-0.0134,-0.0015,-0.0041,-24.4125,-13.2000,-21.6375,102.4369,-19.8115,2.7136
2013,Darian,Idle,idle_25,04-Jan-2023 15:52:58.331,-0.4651,3.3603,9.2273,-0.0009,0.0081,-0.0067,-24.4313,-13.1625,-21.7125,102.4657,-19.8350,2.7921
2014,Darian,Idle,idle_25,04-Jan-2023 15:52:58.430,-0.4214,3.3232,9.2129,0.0060,0.0041,0.0036,-24.3938,-13.2000,-21.6562,102.4371,-19.8610,2.7769
2015,Darian,Idle,idle_25,04-Jan-2023 15:52:58.529,-0.4507,3.3297,9.1638,-0.0084,0.0012,0.0033,-24.3563,-13.1813,-21.6750,102.3364,-19.8360,2.7831
2016,Darian,Idle,idle_25,04-Jan-2023 15:52:58.628,-0.4250,3.3130,9.1889,-0.0410,-0.0129,0.0107,-24.2250,-13.1438,-21.5625,102.2252,-19.6386,2.6776
2017,Darian,Idle,idle_25,04-Jan-2023 15:52:58.727,-0.4860,3.2388,9.3146,-0.0253,-0.0061,0.0052,-24.2250,-13.1625,-21.5438,102.1812,-19.4378,2.6900
2018,Darian,Idle,idle_25,04-Jan-2023 15:52:58.826,-0.4369,3.3004,9.2949,-0.0055,-0.0399,0.0344,-24.3188,-13.1625,-21.5250,101.9796,-19.4342,2.4422
2019,Darian,Idle,idle_25,04-Jan-2023 15:52:58.925,-0.3280,3.2519,9.2285,0.0465,-0.0220,0.0052,-24.4125,-13.0875,-21.5438,102.0295,-19.6508,2.2642
2020,Darian,Idle,idle_25,04-Jan-2023 15:52:59.024,-0.4501,3.2747,9.1961,-0.0382,0.0015,0.0293,-24.4688,-13.0500,-21.4875,101.8266,-19.4627,2.3086
2021,Darian,Idle,idle_25,04-Jan-2023 15:52:59.123,-0.2466,3.3417,9.3386,-0.0024,-0.0071,0.0260,-24.4875,-13.0313,-21.3000,101.7016,-19.4933,2.0976
2022,Darian,Idle,idle_25,04-Jan-2023 15:52:59.222,-0.3268,3.2938,9.2410,0.0666,0.0001,-0.0021,-24.6000,-13.1063,-21.2625,101.7458,-19.8285,2.0938
2023,Darian,Idle,idle_25,04-Jan-2023 15:52:59.321,-0.3220,3.3058,9.1937,-0.0036,0.0146,-0.0003,-24.7313,-13.0500,-21.2250,101.6502,-19.8004,2.1494
2024,Darian,Idle,idle_25,04-Jan-2023 15:52:59.420,-0.3256,3.3495,9.2488,0.0041,0.0177,-0.0065,-24.8250,-13.1250,-21.2812,101.7449,-19.8351,2.2223
2025,Darian,Idle,idle_25,04-Jan-2023 15:52:59.519,-0.3777,3.3537,9.1722,0.0406,0.0262,-0.0061,-24.8813,-13.0875,-21.2438,101.7745,-20.0659,2.3833
2026,Darian,Idle,idle_25,04-Jan-2023 15:52:59.618,-0.4609,3.3692,9.1776,0.0372,0.0522,0.0100,-24.9000,-13.1625,-21.2438,101.8394,-20.2562,2.6986
2027,Darian,Idle,idle_25,04-Jan-2023 15:52:59.717,-0.4525,3.4231,9.1842,0.0164,0.0337,0.0378,-24.7688,-13.2188,-21.2625,101.6281,-20.3699,2.8146
2028,Darian,Idle,idle_25,04-Jan-2023 15:52:59.816,-0.3268,3.3770,9.1279,-0.0469,-0.0507,0.0293,-24.7500,-13.2188,-21.3750,101.4142,-20.1401,2.3911
2029,Darian,Idle,idle_25,04-Jan-2023 15:52:59.915,-0.3041,3.4064,9.2255,0.0443,0.0647,0.0012,-24.7688,-13.1625,-21.3750,101.4602,-20.3700,2.6158
2030,Darian,Idle,idle_25,04-Jan-2023 15:53:00.014,-0.5908,3.4069,9.2404,-0.0470,0.0317,0.0012,-24.7313,-13.0687,-21.5063,101.4818,-20.1192,2.9349
2031,Darian,Idle,idle_25,04-Jan-2023 15:53:00.113,-0.3807,3.2830,9.1985,-0.0100,-0.0206,-0.0214,-24.6188,-13.0687,-21.6188,101.6085,-19.9850,2.7791
2032,Darian,Idle,idle_25,04-Jan-2023 15:53:00.212,-0.4411,3.2495,9.2356,-0.0664,0.0081,-0.0751,-24.6188,-13.0687,-21.6938,102.0625,-19.5480,2.9335
2033,Darian,Idle,idle_25,04-Jan-2023 15:53:00.311,-0.5590,3.3070,9.2416,-0.0478,-0.0273,0.0003,-24.5625,-13.0500,-21.7500,101.9870,-19.3394,2.8874
2034,Darian,Idle,idle_25,04-Jan-2023 15:53:00.410,-0.5447,3.2926,9.2829,-0.0290,-0.0051,-0.0158,-24.4313,-12.9938,-21.8438,102.0001,-19.2246,2.9660
2035,Darian,Idle,idle_25,04-Jan-2023 15:53:00.509,-0.5525,3.2088,9.3374,0.0395,-0.0177,-0.0027,-24.4313,-12.9938,-21.8438,102.0349,-19.3632,2.9601
2036,Darian,Idle,idle_25,04-Jan-2023 15:53:00.608,-0.5004,3.2483,9.0585,0.0674,0.0138,-0.0076,-24.4875,-13.0125,-21.7125,102.1610,-19.7378,3.0778
2037,Darian,Idle,idle_25,04-Jan-2023 15:53:00.707,-0.6572,3.2848,9.1985,-0.0265,0.0936,0.0321,-24.4500,-13.0313,-21.9000,102.0333,-19.5992,3.6342
2038,Darian,Idle,idle_25,04-Jan-2023 15:53:00.806,-0.5602,3.3327,9.2596,-0.0413,0.0569,0.0683,-24.3750,-13.0500,-21.8625,101.5526,-19.4521,3.7564
2039,Darian,Idle,idle_25,04-Jan-2023 15:53:00.905,-0.6111,3.2549,9.3254,-0.0080,0.0613,0.0425,-24.3563,-13.0500,-21.8625,101.3090,-19.3858,3.9744
2040,Darian,Idle,idle_25,04-Jan-2023 15:53:01.004,-0.5818,3.2777,9.0543,0.0252,0.0221,0.0582,-24.2625,-12.8625,-21.9563,100.9365,-19.6036,3.9366
2041,Darian,Idle,idle_26,04-Jan-2023 15:53:18.428,-0.7572,3.6829,9.0950,-0.0357,-0.0174,-0.0053,-10.7625,-31.8375,-23.1938,150.2374,-21.6159,4.6975
2042,Darian,Idle,idle_26,04-Jan-2023 15:53:18.527,-0.8278,3.6697,9.1201,-0.0136,-0.0361,0.0088,-10.6500,-31.9500,-23.2125,150.0494,-21.5920,4.5894
2043,Darian,Idle,idle_26,04-Jan-2023 15:53:18.626,-0.6728,3.4782,9.0872,-0.0925,0.0063,-0.0338,-10.5188,-31.8750,-23.2500,150.2482,-21.0236,4.6094
2044,Darian,Idle,idle_26,04-Jan-2023 15:53:18.725,-0.7380,3.4919,9.1728,-0.0535,-0.0013,-0.0459,-10.4062,-31.8375,-23.2875,150.4974,-20.7113,4.6769
2045,Darian,Idle,idle_26,04-Jan-2023 15:53:18.824,-0.7326,3.4614,9.0297,-0.0985,-0.0718,0.0126,-10.4062,-31.6875,-23.3438,150.2204,-20.2802,4.2917
2046,Darian,Idle,idle_26,04-Jan-2023 15:53:18.923,-0.7111,3.2412,9.5217,-0.0579,-0.0061,0.0526,-10.3875,-31.6500,-23.4750,150.0695,-19.7636,4.1610
2047,Darian,Idle,idle_26,04-Jan-2023 15:53:19.022,-1.1618,3.1855,9.4858,0.0551,0.2278,0.1850,-10.4625,-31.5375,-23.6813,148.9852,-19.8696,5.4138
2048,Darian,Idle,idle_26,04-Jan-2023 15:53:19.121,-0.7973,3.5787,9.0680,0.1285,0.2764,0.2609,-10.5000,-31.4625,-23.9438,147.4985,-20.8721,6.2345
2049,Darian,Idle,idle_26,04-Jan-2023 15:53:19.220,-0.4693,3.6338,8.6915,-0.0827,0.0562,0.0830,-10.4813,-31.2000,-24.1500,147.0382,-20.5088,6.2793
2050,Darian,Idle,idle_26,04-Jan-2023 15:53:19.319,-0.9002,3.3184,9.1578,-0.1595,-0.0161,0.0100,-10.5000,-30.9938,-24.3188,146.8634,-19.6152,6.1171
2051,Darian,Idle,idle_26,04-Jan-2023 15:53:19.418,-1.0840,3.3166,9.1536,-0.1543,0.0529,-0.0005,-10.5938,-30.8438,-24.4688,146.5952,-18.9134,6.4471
2052,Darian,Idle,idle_26,04-Jan-2023 15:53:19.517,-1.1756,3.0400,9.5439,0.0683,-0.0395,0.0276,-10.8000,-30.6750,-24.6938,146.4718,-19.2725,6.2040
2053,Darian,Idle,idle_26,04-Jan-2023 15:53:19.616,-0.7272,3.4297,8.8095,0.1047,-0.1141,0.0099,-10.8938,-30.5063,-24.8250,146.5046,-19.9055,5.5341
2054,Darian,Idle,idle_26,04-Jan-2023 15:53:19.715,-0.9499,3.3082,9.3589,-0.0748,0.0905,0.0338,-10.8750,-30.3750,-25.0313,146.3476,-19.4790,5.9376
2055,Darian,Idle,idle_26,04-Jan-2023 15:53:19.814,-0.8763,3.2417,9.2003,-0.0473,0.0172,0.0055,-10.8750,-30.2063,-25.0688,146.3233,-19.2329,5.9203
2056,Darian,Idle,idle_26,04-Jan-2023 15:53:19.913,-0.8595,3.2196,9.2692,-0.0316,-0.0274,-0.0081,-10.8375,-30,-25.1438,146.4580,-19.0539,5.6940
2057,Darian,Idle,idle_26,04-Jan-2023 15:53:20.012,-0.8709,3.1915,9.4385,0.0119,-0.0201,-0.0188,-10.9688,-29.8688,-25.2375,146.5953,-19.0257,5.5595
2058,Darian,Idle,idle_26,04-Jan-2023 15:53:20.111,-0.8571,3.2376,9.1662,0.0217,-0.0045,-0.0284,-11.0438,-29.7750,-25.3313,146.7380,-19.1732,5.5524
2059,Darian,Idle,idle_26,04-Jan-2023 15:53:20.210,-0.9170,3.2124,9.2428,0.0036,-0.0146,-0.0337,-11.0438,-29.8125,-25.3500,146.9637,-19.1592,5.5575
2060,Darian,Idle,idle_26,04-Jan-2023 15:53:20.309,-0.8847,3.2106,9.1482,0.0101,-0.0301,-0.0276,-11.0438,-29.8688,-25.2938,147.1887,-19.2106,5.4557
2061,Darian,Idle,idle_26,04-Jan-2023 15:53:20.408,-0.8649,3.2621,9.2302,0.0124,-0.0190,-0.0181,-10.9500,-30,-25.2000,147.2524,-19.2899,5.3802
2062,Darian,Idle,idle_26,04-Jan-2023 15:53:20.507,-0.9595,3.2627,9.2524,0.0145,0.0097,-0.0236,-10.9875,-30.0563,-25.1250,147.2757,-19.3550,5.5576
2063,Darian,Idle,idle_26,04-Jan-2023 15:53:20.606,-0.9355,3.2795,9.2590,-0.0111,0.0009,0.0142,-11.1000,-30.1688,-25.2000,147.0506,-19.3187,5.5720
2064,Darian,Idle,idle_26,04-Jan-2023 15:53:20.705,-0.8721,3.2579,9.2027,0.0245,-0.0001,0.0180,-11.1562,-30.1688,-25.0875,147.0019,-19.4586,5.5192
2065,Darian,Idle,idle_26,04-Jan-2023 15:53:20.804,-0.8529,3.2681,9.2111,-0.0025,-0.0334,0.0079,-11.1188,-30.2063,-25.1063,147.0042,-19.4503,5.3085
2066,Darian,Idle,idle_26,04-Jan-2023 15:53:20.903,-0.8464,3.2884,9.1955,0.0265,-0.0084,-0.0047,-11.1000,-30.2813,-24.9563,147.1294,-19.5989,5.2725
2067,Darian,Idle,idle_26,04-Jan-2023 15:53:21.002,-0.8332,3.2543,9.1919,0.0020,-0.0028,0.0012,-11.0438,-30.2813,-24.8063,147.1637,-19.5795,5.2418
